No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,Time 2,Time 1,,Delay,,Delay 2,Delay 1,Jitter
1591,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1592,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1593,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1594,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1595,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1596,13.25442,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1597,13.255078,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1598,13.256185,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1599,13.256185,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1600,13.256185,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1601,13.256185,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1602,13.256185,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1603,13.258228,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1604,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1605,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1606,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1607,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1608,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1609,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1610,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1611,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1612,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1613,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1614,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1615,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1616,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1617,13.262807,118.98.109.76,192.168.1.6,UDP,956,443  >  56588 Len=914,,,,,,,,,,,,,,,,,
1618,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1619,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1620,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1621,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1622,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1623,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1624,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1625,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1626,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1627,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1628,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1629,13.262807,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1630,13.263674,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1631,13.263959,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1632,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1633,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1634,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1635,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1636,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1637,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1638,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1639,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1640,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1641,13.264506,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1642,13.264878,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1643,13.266321,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1644,13.26664,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1645,13.26664,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1646,13.26664,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1647,13.26664,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1648,13.26664,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1649,13.26664,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1650,13.26664,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1651,13.26664,118.98.109.76,192.168.1.6,UDP,1126,443  >  56588 Len=1084,,,,,,,,,,,,,,,,,
1652,13.268652,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1653,13.270484,fe80::3dfb:9bbe:e62a:b882,fe80::1,DNS,100,Standard query 0x276e A beacons.gcp.gvt2.com,,,,,,,,,,,,,,,,,
1654,13.273875,fe80::1,fe80::3dfb:9bbe:e62a:b882,DNS,146,Standard query response 0x276e A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 74.125.200.94,,,,,,,,,,,,,,,,,
1655,13.274833,192.168.1.6,74.125.200.94,TCP,66,53186  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,,,,,,,,,,,,,,,,,
1656,13.295406,74.125.200.94,192.168.1.6,TCP,66,"443  >  53186 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 WS=256",,,,,,,,,,,,,,,,,
1657,13.295647,192.168.1.6,74.125.200.94,TCP,54,53186  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0,,,,,,,,,,,,,,,,,
1658,13.296465,192.168.1.6,74.125.200.94,TLSv1.3,640,Client Hello,,,,,,,,,,,,,,,,,
1659,13.31795,74.125.200.94,192.168.1.6,TCP,54,443  >  53186 [ACK] Seq=1 Ack=587 Win=66816 Len=0,,,,,,,,,,,,,,,,,
1660,13.318496,74.125.200.94,192.168.1.6,TLSv1.3,1484,"Server Hello, Change Cipher Spec",,,,,,,,,,,,,,,,,
1661,13.319026,74.125.200.94,192.168.1.6,TLSv1.3,1296,Application Data,,,,,,,,,,,,,,,,,
1662,13.319107,192.168.1.6,74.125.200.94,TCP,54,53186  >  443 [ACK] Seq=587 Ack=2673 Win=131328 Len=0,,,,,,,,,,,,,,,,,
1663,13.326773,192.168.1.6,74.125.200.94,TLSv1.3,118,"Change Cipher Spec, Application Data",,,,,,,,,,,,,,,,,
1664,13.327343,192.168.1.6,74.125.200.94,TLSv1.3,146,Application Data,,,,,,,,,,,,,,,,,
1665,13.327764,192.168.1.6,74.125.200.94,TLSv1.3,292,Application Data,,,,,,,,,,,,,,,,,
1666,13.327978,192.168.1.6,74.125.200.94,TLSv1.3,122,Application Data,,,,,,,,,,,,,,,,,
1667,13.328293,192.168.1.6,74.125.200.94,TLSv1.3,121,Application Data,,,,,,,,,,,,,,,,,
1668,13.328392,192.168.1.6,74.125.200.94,TLSv1.3,403,Application Data,,,,,,,,,,,,,,,,,
1669,13.328458,192.168.1.6,74.125.200.94,TLSv1.3,388,Application Data,,,,,,,,,,,,,,,,,
1670,13.32856,192.168.1.6,74.125.200.94,TLSv1.3,355,Application Data,,,,,,,,,,,,,,,,,
1671,13.348843,74.125.200.94,192.168.1.6,TLSv1.3,634,"Application Data, Application Data",,,,,,,,,,,,,,,,,
1672,13.348843,74.125.200.94,192.168.1.6,TCP,56,443  >  53186 [ACK] Seq=3253 Ack=1049 Win=68096 Len=0,,,,,,,,,,,,,,,,,
1673,13.349151,74.125.200.94,192.168.1.6,TCP,56,443  >  53186 [ACK] Seq=3253 Ack=1799 Win=70400 Len=0,,,,,,,,,,,,,,,,,
1674,13.349413,74.125.200.94,192.168.1.6,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,
1675,13.34947,192.168.1.6,74.125.200.94,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,
1676,13.352562,74.125.200.94,192.168.1.6,TLSv1.3,1179,Application Data,,,,,,,,,,,,,,,,,
1677,13.352696,192.168.1.6,74.125.200.94,TCP,54,53186  >  443 [ACK] Seq=2131 Ack=4409 Win=131328 Len=0,,,,,,,,,,,,,,,,,
1678,13.353074,74.125.200.94,192.168.1.6,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,
1679,13.353074,74.125.200.94,192.168.1.6,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,
1680,13.353074,74.125.200.94,192.168.1.6,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,
1681,13.353074,74.125.200.94,192.168.1.6,TLSv1.3,85,Application Data,,,,,,,,,,,,,,,,,
1682,13.353175,192.168.1.6,74.125.200.94,TCP,54,53186  >  443 [ACK] Seq=2131 Ack=4541 Win=131328 Len=0,,,,,,,,,,,,,,,,,
1683,13.356041,192.168.1.6,74.125.200.94,TLSv1.3,93,Application Data,,,,,,,,,,,,,,,,,
1684,13.356209,192.168.1.6,74.125.200.94,TLSv1.3,89,Application Data,,,,,,,,,,,,,,,,,
1685,13.356303,192.168.1.6,74.125.200.94,TLSv1.3,89,Application Data,,,,,,,,,,,,,,,,,
1686,13.356378,192.168.1.6,74.125.200.94,TLSv1.3,89,Application Data,,,,,,,,,,,,,,,,,
1687,13.374431,74.125.200.94,192.168.1.6,TCP,56,443  >  53186 [ACK] Seq=4541 Ack=2131 Win=71424 Len=0,,,,,,,,,,,,,,,,,
1688,13.376385,74.125.200.94,192.168.1.6,TCP,56,443  >  53186 [ACK] Seq=4541 Ack=2205 Win=71424 Len=0,,,,,,,,,,,,,,,,,
1689,13.376538,74.125.200.94,192.168.1.6,TCP,56,443  >  53186 [ACK] Seq=4541 Ack=2275 Win=71424 Len=0,,,,,,,,,,,,,,,,,
1690,13.436175,192.168.1.6,172.217.194.136,UDP,75,56800  >  443 Len=33,,,,,,,,,,,,,,,,,
1691,13.479018,172.217.194.136,192.168.1.6,UDP,67,443  >  56800 Len=25,,,,,,,,,,,,,,,,,
1692,14.004456,192.168.1.6,151.101.8.133,TCP,55,53142  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,
1693,14.016456,192.168.1.6,185.199.108.154,TCP,55,53141  >  443 [ACK] Seq=1 Ack=1 Win=1032 Len=1 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,
1694,14.021513,151.101.8.133,192.168.1.6,TCP,66,443  >  53142 [ACK] Seq=1 Ack=2 Win=66 Len=0 SLE=1 SRE=2,,,,,,,,,,,,,,,,,
1695,14.033796,185.199.108.154,192.168.1.6,TCP,66,443  >  53141 [ACK] Seq=1 Ack=2 Win=64 Len=0 SLE=1 SRE=2,,,,,,,,,,,,,,,,,
1696,14.72143,192.168.1.6,37.252.244.138,SSL,78,Continuation Data,,,,,,,,,,,,,,,,,
1697,14.946336,37.252.244.138,192.168.1.6,SSL,78,Continuation Data,,,,,,,,,,,,,,,,,
1698,14.98727,192.168.1.6,37.252.244.138,TCP,54,52874  >  443 [ACK] Seq=25 Ack=25 Win=513 Len=0,,,,,,,,,,,,,,,,,
1699,15.032389,192.168.1.6,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,,,,,,,,,,,,,,,,,
